Source,Model,Item,Citation,Device_ID,TestTime,T_Chip,Current_mA,Center,Span,Points,Resolution,Peak_Wavelength,Mean_Wavelength,Span3dB_nm,Max_Ripple_dB,RMS_Ripple_dB,Slow_Max_Ripple,Slow_RMS_Ripple,OSA,RMS_Bandwidth,OSA_SN,SMSR,Filter_dB,Comment,Tmean,TRMS
459.6564026,0.564019024,,,,,,,,,,,,,,,,,,,,,,,,,
459.8788147,0.564339519,,,,,,,,,,,,,,,,,,,,,,,,,
460.1012573,0.542759478,,,,,,,,,,,,,,,,,,,,,,,,,
460.3237,0.526521027,,,,,,,,,,,,,,,,,,,,,,,,,
460.5461426,0.512162805,,,,,,,,,,,,,,,,,,,,,,,,,
460.7686157,0.506671667,,,,,,,,,,,,,,,,,,,,,,,,,
460.9910889,0.492035687,,,,,,,,,,,,,,,,,,,,,,,,,
461.2135925,0.487463266,,,,,,,,,,,,,,,,,,,,,,,,,
461.4360962,0.478574872,,,,,,,,,,,,,,,,,,,,,,,,,
461.6586304,0.464152545,,,,,,,,,,,,,,,,,,,,,,,,,
461.8811646,0.460520267,,,,,,,,,,,,,,,,,,,,,,,,,
462.1036987,0.449708879,,,,,,,,,,,,,,,,,,,,,,,,,
462.3262634,0.438235134,,,,,,,,,,,,,,,,,,,,,,,,,
462.5488281,0.432060242,,,,,,,,,,,,,,,,,,,,,,,,,
462.7713928,0.426013559,,,,,,,,,,,,,,,,,,,,,,,,,
462.993988,0.420137823,,,,,,,,,,,,,,,,,,,,,,,,,
463.2166138,0.412510008,,,,,,,,,,,,,,,,,,,,,,,,,
463.4392395,0.41099301,,,,,,,,,,,,,,,,,,,,,,,,,
463.6618652,0.397040755,,,,,,,,,,,,,,,,,,,,,,,,,
463.884491,0.386336207,,,,,,,,,,,,,,,,,,,,,,,,,
464.1071472,0.385887504,,,,,,,,,,,,,,,,,,,,,,,,,
464.329834,0.381507397,,,,,,,,,,,,,,,,,,,,,,,,,
464.5524902,0.370418251,,,,,,,,,,,,,,,,,,,,,,,,,
464.7752075,0.363345981,,,,,,,,,,,,,,,,,,,,,,,,,
464.9978943,0.352513224,,,,,,,,,,,,,,,,,,,,,,,,,
465.2206116,0.355504513,,,,,,,,,,,,,,,,,,,,,,,,,
465.4433594,0.346637458,,,,,,,,,,,,,,,,,,,,,,,,,
465.6661072,0.34114632,,,,,,,,,,,,,,,,,,,,,,,,,
465.888855,0.335334659,,,,,,,,,,,,,,,,,,,,,,,,,
466.1116028,0.329950333,,,,,,,,,,,,,,,,,,,,,,,,,
466.3343811,0.331018656,,,,,,,,,,,,,,,,,,,,,,,,,
466.5571899,0.326937675,,,,,,,,,,,,,,,,,,,,,,,,,
466.7799988,0.321980655,,,,,,,,,,,,,,,,,,,,,,,,,
467.0028076,0.317066401,,,,,,,,,,,,,,,,,,,,,,,,,
467.225647,0.317493737,,,,,,,,,,,,,,,,,,,,,,,,,
467.4484863,0.310571015,,,,,,,,,,,,,,,,,,,,,,,,,
467.6713257,0.304567069,,,,,,,,,,,,,,,,,,,,,,,,,
467.8941956,0.303968817,,,,,,,,,,,,,,,,,,,,,,,,,
468.1170654,0.302344948,,,,,,,,,,,,,,,,,,,,,,,,,
468.3399658,0.29525131,,,,,,,,,,,,,,,,,,,,,,,,,
468.5628662,0.289589226,,,,,,,,,,,,,,,,,,,,,,,,,
468.7857666,0.292943746,,,,,,,,,,,,,,,,,,,,,,,,,
469.0086975,0.292025,,,,,,,,,,,,,,,,,,,,,,,,,
469.2316589,0.28606379,,,,,,,,,,,,,,,,,,,,,,,,,
469.4545898,0.282687902,,,,,,,,,,,,,,,,,,,,,,,,,
469.6775513,0.282068253,,,,,,,,,,,,,,,,,,,,,,,,,
469.9005432,0.275166929,,,,,,,,,,,,,,,,,,,,,,,,,
470.1235352,0.275038719,,,,,,,,,,,,,,,,,,,,,,,,,
470.3465271,0.27093637,,,,,,,,,,,,,,,,,,,,,,,,,
470.5695496,0.267667323,,,,,,,,,,,,,,,,,,,,,,,,,
470.792572,0.267111808,,,,,,,,,,,,,,,,,,,,,,,,,
471.0155945,0.262945354,,,,,,,,,,,,,,,,,,,,,,,,,
471.2386475,0.255338937,,,,,,,,,,,,,,,,,,,,,,,,,
471.4617004,0.25741145,,,,,,,,,,,,,,,,,,,,,,,,,
471.6847839,0.256514072,,,,,,,,,,,,,,,,,,,,,,,,,
471.9078674,0.251193851,,,,,,,,,,,,,,,,,,,,,,,,,
472.1309814,0.251492977,,,,,,,,,,,,,,,,,,,,,,,,,
472.3540955,0.249869138,,,,,,,,,,,,,,,,,,,,,,,,,
472.5772095,0.241493508,,,,,,,,,,,,,,,,,,,,,,,,,
472.800354,0.238822713,,,,,,,,,,,,,,,,,,,,,,,,,
473.0234985,0.2400406,,,,,,,,,,,,,,,,,,,,,,,,,
473.2466431,0.235190421,,,,,,,,,,,,,,,,,,,,,,,,,
473.4698181,0.230511189,,,,,,,,,,,,,,,,,,,,,,,,,
473.6930237,0.231173545,,,,,,,,,,,,,,,,,,,,,,,,,
473.9161987,0.227199405,,,,,,,,,,,,,,,,,,,,,,,,,
474.1394043,0.224785,,,,,,,,,,,,,,,,,,,,,,,,,
474.3626404,0.224913195,,,,,,,,,,,,,,,,,,,,,,,,,
474.5858765,0.21833235,,,,,,,,,,,,,,,,,,,,,,,,,
474.8091125,0.213930875,,,,,,,,,,,,,,,,,,,,,,,,,
475.0323792,0.209678963,,,,,,,,,,,,,,,,,,,,,,,,,
475.2556458,0.209187537,,,,,,,,,,,,,,,,,,,,,,,,,
475.4789429,0.205961227,,,,,,,,,,,,,,,,,,,,,,,,,
475.70224,0.202307567,,,,,,,,,,,,,,,,,,,,,,,,,
475.9255371,0.203162223,,,,,,,,,,,,,,,,,,,,,,,,,
476.1488647,0.199337646,,,,,,,,,,,,,,,,,,,,,,,,,
476.3721924,0.195235297,,,,,,,,,,,,,,,,,,,,,,,,,
476.59552,0.194380641,,,,,,,,,,,,,,,,,,,,,,,,,
476.8188782,0.190534696,,,,,,,,,,,,,,,,,,,,,,,,,
477.0422668,0.185641795,,,,,,,,,,,,,,,,,,,,,,,,,
477.265625,0.187222898,,,,,,,,,,,,,,,,,,,,,,,,,
477.4890137,0.17944555,,,,,,,,,,,,,,,,,,,,,,,,,
477.7124329,0.178484052,,,,,,,,,,,,,,,,,,,,,,,,,
477.9358521,0.17733027,,,,,,,,,,,,,,,,,,,,,,,,,
478.1592712,0.176496983,,,,,,,,,,,,,,,,,,,,,,,,,
478.3827209,0.174958602,,,,,,,,,,,,,,,,,,,,,,,,,
478.6061707,0.169296518,,,,,,,,,,,,,,,,,,,,,,,,,
478.8296509,0.165685594,,,,,,,,,,,,,,,,,,,,,,,,,
479.0531311,0.167929068,,,,,,,,,,,,,,,,,,,,,,,,,
479.2766113,0.165963352,,,,,,,,,,,,,,,,,,,,,,,,,
479.5001221,0.166070193,,,,,,,,,,,,,,,,,,,,,,,,,
479.7236328,0.160301268,,,,,,,,,,,,,,,,,,,,,,,,,
479.9471436,0.161561877,,,,,,,,,,,,,,,,,,,,,,,,,
480.1706848,0.155130595,,,,,,,,,,,,,,,,,,,,,,,,,
480.3942566,0.154916942,,,,,,,,,,,,,,,,,,,,,,,,,
480.6177979,0.154617816,,,,,,,,,,,,,,,,,,,,,,,,,
480.8413696,0.152737573,,,,,,,,,,,,,,,,,,,,,,,,,
481.0649719,0.153079435,,,,,,,,,,,,,,,,,,,,,,,,,
481.2885742,0.151583776,,,,,,,,,,,,,,,,,,,,,,,,,
481.5121765,0.150173604,,,,,,,,,,,,,,,,,,,,,,,,,
481.7358093,0.150280431,,,,,,,,,,,,,,,,,,,,,,,,,
481.9594421,0.147652373,,,,,,,,,,,,,,,,,,,,,,,,,
482.1831055,0.146498591,,,,,,,,,,,,,,,,,,,,,,,,,
482.4067688,0.148571119,,,,,,,,,,,,,,,,,,,,,,,,,
482.6304321,0.142545804,,,,,,,,,,,,,,,,,,,,,,,,,
482.854126,0.144126922,,,,,,,,,,,,,,,,,,,,,,,,,
483.0778198,0.144853368,,,,,,,,,,,,,,,,,,,,,,,,,
483.3015137,0.141755253,,,,,,,,,,,,,,,,,,,,,,,,,
483.525238,0.146049887,,,,,,,,,,,,,,,,,,,,,,,,,
483.7489624,0.147716463,,,,,,,,,,,,,,,,,,,,,,,,,
483.9727173,0.142973125,,,,,,,,,,,,,,,,,,,,,,,,,
484.1964722,0.139191285,,,,,,,,,,,,,,,,,,,,,,,,,
484.4202576,0.136776879,,,,,,,,,,,,,,,,,,,,,,,,,
484.644043,0.140195504,,,,,,,,,,,,,,,,,,,,,,,,,
484.8678284,0.142353505,,,,,,,,,,,,,,,,,,,,,,,,,
485.0916443,0.137738362,,,,,,,,,,,,,,,,,,,,,,,,,
485.3154602,0.137524709,,,,,,,,,,,,,,,,,,,,,,,,,
485.5392761,0.136605948,,,,,,,,,,,,,,,,,,,,,,,,,
485.7631226,0.134875268,,,,,,,,,,,,,,,,,,,,,,,,,
485.986969,0.13577266,,,,,,,,,,,,,,,,,,,,,,,,,
486.2108459,0.136798248,,,,,,,,,,,,,,,,,,,,,,,,,
486.4347229,0.13831526,,,,,,,,,,,,,,,,,,,,,,,,,
486.6586304,0.138977617,,,,,,,,,,,,,,,,,,,,,,,,,
486.8825073,0.138678491,,,,,,,,,,,,,,,,,,,,,,,,,
487.1064453,0.140708297,,,,,,,,,,,,,,,,,,,,,,,,,
487.3303528,0.138678491,,,,,,,,,,,,,,,,,,,,,,,,,
487.5542908,0.138229802,,,,,,,,,,,,,,,,,,,,,,,,,
487.7782593,0.140195504,,,,,,,,,,,,,,,,,,,,,,,,,
488.0022278,0.136734143,,,,,,,,,,,,,,,,,,,,,,,,,
488.2261963,0.143785059,,,,,,,,,,,,,,,,,,,,,,,,,
488.4501953,0.141007423,,,,,,,,,,,,,,,,,,,,,,,,,
488.6741943,0.139148548,,,,,,,,,,,,,,,,,,,,,,,,,
488.8981934,0.138208434,,,,,,,,,,,,,,,,,,,,,,,,,
489.1222229,0.138593018,,,,,,,,,,,,,,,,,,,,,,,,,
489.3462524,0.14030233,,,,,,,,,,,,,,,,,,,,,,,,,
489.5703125,0.143101335,,,,,,,,,,,,,,,,,,,,,,,,,
489.7943726,0.13912718,,,,,,,,,,,,,,,,,,,,,,,,,
490.0184326,0.138422087,,,,,,,,,,,,,,,,,,,,,,,,,
490.2425232,0.141648412,,,,,,,,,,,,,,,,,,,,,,,,,
490.4666138,0.140088677,,,,,,,,,,,,,,,,,,,,,,,,,
490.6907349,0.141392022,,,,,,,,,,,,,,,,,,,,,,,,,
490.914856,0.138550296,,,,,,,,,,,,,,,,,,,,,,,,,
491.1389771,0.142182574,,,,,,,,,,,,,,,,,,,,,,,,,
491.3631287,0.140879229,,,,,,,,,,,,,,,,,,,,,,,,,
491.5872803,0.143571392,,,,,,,,,,,,,,,,,,,,,,,,,
491.8114624,0.145943061,,,,,,,,,,,,,,,,,,,,,,,,,
492.0356445,0.146370381,,,,,,,,,,,,,,,,,,,,,,,,,
492.2598267,0.146477222,,,,,,,,,,,,,,,,,,,,,,,,,
492.4840393,0.146925911,,,,,,,,,,,,,,,,,,,,,,,,,
492.708252,0.148229256,,,,,,,,,,,,,,,,,,,,,,,,,
492.9324951,0.152267501,,,,,,,,,,,,,,,,,,,,,,,,,
493.1567383,0.148314729,,,,,,,,,,,,,,,,,,,,,,,,,
493.3809814,0.153186262,,,,,,,,,,,,,,,,,,,,,,,,,
493.6052551,0.154852837,,,,,,,,,,,,,,,,,,,,,,,,,
493.8295288,0.153399929,,,,,,,,,,,,,,,,,,,,,,,,,
494.0538025,0.15636985,,,,,,,,,,,,,,,,,,,,,,,,,
494.2781067,0.157545,,,,,,,,,,,,,,,,,,,,,,,,,
494.5024414,0.15711768,,,,,,,,,,,,,,,,,,,,,,,,,
494.7267456,0.157715932,,,,,,,,,,,,,,,,,,,,,,,,,
494.9511108,0.1577373,,,,,,,,,,,,,,,,,,,,,,,,,
495.1754456,0.160664499,,,,,,,,,,,,,,,,,,,,,,,,,
495.3998108,0.161818281,,,,,,,,,,,,,,,,,,,,,,,,,
495.624176,0.16673255,,,,,,,,,,,,,,,,,,,,,,,,,
495.8485718,0.165600121,,,,,,,,,,,,,,,,,,,,,,,,,
496.0729675,0.168292299,,,,,,,,,,,,,,,,,,,,,,,,,
496.2973633,0.168997377,,,,,,,,,,,,,,,,,,,,,,,,,
496.5217896,0.169040114,,,,,,,,,,,,,,,,,,,,,,,,,
496.7462463,0.174467176,,,,,,,,,,,,,,,,,,,,,,,,,
496.9706726,0.174445808,,,,,,,,,,,,,,,,,,,,,,,,,
497.1951294,0.179082319,,,,,,,,,,,,,,,,,,,,,,,,,
497.4196167,0.175791889,,,,,,,,,,,,,,,,,,,,,,,,,
497.644104,0.182351366,,,,,,,,,,,,,,,,,,,,,,,,,
497.8685913,0.183270127,,,,,,,,,,,,,,,,,,,,,,,,,
498.0930786,0.187628865,,,,,,,,,,,,,,,,,,,,,,,,,
498.3175964,0.188697189,,,,,,,,,,,,,,,,,,,,,,,,,
498.5421448,0.190962017,,,,,,,,,,,,,,,,,,,,,,,,,
498.7666931,0.190662891,,,,,,,,,,,,,,,,,,,,,,,,,
498.9912415,0.194337904,,,,,,,,,,,,,,,,,,,,,,,,,
499.2157898,0.19476524,,,,,,,,,,,,,,,,,,,,,,,,,
499.4403687,0.202243477,,,,,,,,,,,,,,,,,,,,,,,,,
499.664978,0.204529673,,,,,,,,,,,,,,,,,,,,,,,,,
499.8895569,0.205170661,,,,,,,,,,,,,,,,,,,,,,,,,
500.1141968,0.207221836,,,,,,,,,,,,,,,,,,,,,,,,,
500.3388062,0.209871262,,,,,,,,,,,,,,,,,,,,,,,,,
500.563446,0.215298325,,,,,,,,,,,,,,,,,,,,,,,,,
500.7880859,0.213717222,,,,,,,,,,,,,,,,,,,,,,,,,
501.0127563,0.21796912,,,,,,,,,,,,,,,,,,,,,,,,,
501.2374268,0.221515939,,,,,,,,,,,,,,,,,,,,,,,,,
501.4621277,0.228460014,,,,,,,,,,,,,,,,,,,,,,,,,
501.6868286,0.232006833,,,,,,,,,,,,,,,,,,,,,,,,,
501.9115295,0.235916883,,,,,,,,,,,,,,,,,,,,,,,,,
502.136261,0.240361094,,,,,,,,,,,,,,,,,,,,,,,,,
502.3609924,0.241920844,,,,,,,,,,,,,,,,,,,,,,,,,
502.5857239,0.240959346,,,,,,,,,,,,,,,,,,,,,,,,,
502.8104858,0.250916094,,,,,,,,,,,,,,,,,,,,,,,,,
503.0352478,0.253095448,,,,,,,,,,,,,,,,,,,,,,,,,
503.2600403,0.257646501,,,,,,,,,,,,,,,,,,,,,,,,,
503.4848328,0.259334445,,,,,,,,,,,,,,,,,,,,,,,,,
503.7096252,0.256898671,,,,,,,,,,,,,,,,,,,,,,,,,
503.9344482,0.261556536,,,,,,,,,,,,,,,,,,,,,,,,,
504.1592712,0.266684473,,,,,,,,,,,,,,,,,,,,,,,,,
504.3841248,0.270038992,,,,,,,,,,,,,,,,,,,,,,,,,
504.6089783,0.276277989,,,,,,,,,,,,,,,,,,,,,,,,,
504.8338318,0.282110989,,,,,,,,,,,,,,,,,,,,,,,,,
505.0587158,0.282837451,,,,,,,,,,,,,,,,,,,,,,,,,
505.2835999,0.286555201,,,,,,,,,,,,,,,,,,,,,,,,,
505.5085144,0.292922378,,,,,,,,,,,,,,,,,,,,,,,,,
505.733429,0.294460773,,,,,,,,,,,,,,,,,,,,,,,,,
505.9583435,0.303990185,,,,,,,,,,,,,,,,,,,,,,,,,
506.1832886,0.311233371,,,,,,,,,,,,,,,,,,,,,,,,,
506.4082336,0.317023665,,,,,,,,,,,,,,,,,,,,,,,,,
506.6331787,0.314566523,,,,,,,,,,,,,,,,,,,,,,,,,
506.8581543,0.321980655,,,,,,,,,,,,,,,,,,,,,,,,,
507.0831604,0.321831107,,,,,,,,,,,,,,,,,,,,,,,,,
507.308136,0.328839272,,,,,,,,,,,,,,,,,,,,,,,,,
507.5331421,0.326830834,,,,,,,,,,,,,,,,,,,,,,,,,
507.7581787,0.331510067,,,,,,,,,,,,,,,,,,,,,,,,,
507.9831848,0.338005453,,,,,,,,,,,,,,,,,,,,,,,,,
508.208252,0.339736134,,,,,,,,,,,,,,,,,,,,,,,,,
508.4332886,0.344906777,,,,,,,,,,,,,,,,,,,,,,,,,
508.6583557,0.34772715,,,,,,,,,,,,,,,,,,,,,,,,,
508.8834534,0.348752737,,,,,,,,,,,,,,,,,,,,,,,,,
509.108551,0.35330379,,,,,,,,,,,,,,,,,,,,,,,,,
509.3336487,0.35702154,,,,,,,,,,,,,,,,,,,,,,,,,
509.5587463,0.36558944,,,,,,,,,,,,,,,,,,,,,,,,,
509.7838745,0.367384225,,,,,,,,,,,,,,,,,,,,,,,,,
510.0090332,0.366721869,,,,,,,,,,,,,,,,,,,,,,,,,
510.2341614,0.370653272,,,,,,,,,,,,,,,,,,,,,,,,,
510.4593201,0.364905715,,,,,,,,,,,,,,,,,,,,,,,,,
510.6845093,0.373559117,,,,,,,,,,,,,,,,,,,,,,,,,
510.9096985,0.384904653,,,,,,,,,,,,,,,,,,,,,,,,,
511.1348877,0.386101156,,,,,,,,,,,,,,,,,,,,,,,,,
511.3601074,0.390844494,,,,,,,,,,,,,,,,,,,,,,,,,
511.5853271,0.397318512,,,,,,,,,,,,,,,,,,,,,,,,,
511.8105469,0.399690181,,,,,,,,,,,,,,,,,,,,,,,,,
512.0358276,0.398450941,,,,,,,,,,,,,,,,,,,,,,,,,
512.2610474,0.39610064,,,,,,,,,,,,,,,,,,,,,,,,,
512.4863281,0.402019113,,,,,,,,,,,,,,,,,,,,,,,,,
512.7116089,0.411527157,,,,,,,,,,,,,,,,,,,,,,,,,
512.9368896,0.418749005,,,,,,,,,,,,,,,,,,,,,,,,,
513.1622314,0.418642163,,,,,,,,,,,,,,,,,,,,,,,,,
513.3875122,0.417958438,,,,,,,,,,,,,,,,,,,,,,,,,
513.612854,0.426804125,,,,,,,,,,,,,,,,,,,,,,,,,
513.8381958,0.425223023,,,,,,,,,,,,,,,,,,,,,,,,,
514.0635376,0.433470428,,,,,,,,,,,,,,,,,,,,,,,,,
514.2888794,0.435777992,,,,,,,,,,,,,,,,,,,,,,,,,
514.5142822,0.429197162,,,,,,,,,,,,,,,,,,,,,,,,,
514.7396851,0.427039146,,,,,,,,,,,,,,,,,,,,,,,,,
514.9650879,0.432786703,,,,,,,,,,,,,,,,,,,,,,,,,
515.1904907,0.437423229,,,,,,,,,,,,,,,,,,,,,,,,,
515.4158936,0.444474131,,,,,,,,,,,,,,,,,,,,,,,,,
515.6413574,0.4468458,,,,,,,,,,,,,,,,,,,,,,,,,
515.8667603,0.453939438,,,,,,,,,,,,,,,,,,,,,,,,,
516.0922241,0.450969487,,,,,,,,,,,,,,,,,,,,,,,,,
516.317688,0.451418191,,,,,,,,,,,,,,,,,,,,,,,,,
516.5432129,0.45366165,,,,,,,,,,,,,,,,,,,,,,,,,
516.7686768,0.457892209,,,,,,,,,,,,,,,,,,,,,,,,,
516.9942017,0.46210137,,,,,,,,,,,,,,,,,,,,,,,,,
517.2197266,0.470348805,,,,,,,,,,,,,,,,,,,,,,,,,
517.4452515,0.476352751,,,,,,,,,,,,,,,,,,,,,,,,,
517.6707764,0.482121676,,,,,,,,,,,,,,,,,,,,,,,,,
517.8963013,0.485839427,,,,,,,,,,,,,,,,,,,,,,,,,
518.1218872,0.487335086,,,,,,,,,,,,,,,,,,,,,,,,,
518.3474731,0.490775079,,,,,,,,,,,,,,,,,,,,,,,,,
518.5730591,0.489813566,,,,,,,,,,,,,,,,,,,,,,,,,
518.798645,0.502184689,,,,,,,,,,,,,,,,,,,,,,,,,
519.024231,0.49720636,,,,,,,,,,,,,,,,,,,,,,,,,
519.2498779,0.50675714,,,,,,,,,,,,,,,,,,,,,,,,,
519.4755249,0.502975285,,,,,,,,,,,,,,,,,,,,,,,,,
519.7011719,0.5042786,,,,,,,,,,,,,,,,,,,,,,,,,
519.9268188,0.49596709,,,,,,,,,,,,,,,,,,,,,,,,,
520.1524658,0.502761602,,,,,,,,,,,,,,,,,,,,,,,,,
520.3781738,0.501116395,,,,,,,,,,,,,,,,,,,,,,,,,
520.6038818,0.507227182,,,,,,,,,,,,,,,,,,,,,,,,,
520.8295898,0.513273835,,,,,,,,,,,,,,,,,,,,,,,,,
521.0552979,0.517782152,,,,,,,,,,,,,,,,,,,,,,,,,
521.2810059,0.519235075,,,,,,,,,,,,,,,,,,,,,,,,,
521.5067749,0.512440562,,,,,,,,,,,,,,,,,,,,,,,,,
521.7324829,0.516607046,,,,,,,,,,,,,,,,,,,,,,,,,
521.958252,0.519277811,,,,,,,,,,,,,,,,,,,,,,,,,
522.184021,0.522568226,,,,,,,,,,,,,,,,,,,,,,,,,
522.4098511,0.521713555,,,,,,,,,,,,,,,,,,,,,,,,,
522.6356201,0.528679013,,,,,,,,,,,,,,,,,,,,,,,,,
522.8614502,0.530751586,,,,,,,,,,,,,,,,,,,,,,,,,
523.0872803,0.539939106,,,,,,,,,,,,,,,,,,,,,,,,,
523.3131104,0.543208182,,,,,,,,,,,,,,,,,,,,,,,,,
523.5389404,0.540174127,,,,,,,,,,,,,,,,,,,,,,,,,
523.7648315,0.545387506,,,,,,,,,,,,,,,,,,,,,,,,,
523.9906616,0.542802215,,,,,,,,,,,,,,,,,,,,,,,,,
524.2165527,0.554874182,,,,,,,,,,,,,,,,,,,,,,,,,
524.4424438,0.549383044,,,,,,,,,,,,,,,,,,,,,,,,,
524.668335,0.555942535,,,,,,,,,,,,,,,,,,,,,,,,,
524.8942871,0.559168875,,,,,,,,,,,,,,,,,,,,,,,,,
525.1201782,0.561113179,,,,,,,,,,,,,,,,,,,,,,,,,
525.3461304,0.551882923,,,,,,,,,,,,,,,,,,,,,,,,,
525.5720825,0.549831748,,,,,,,,,,,,,,,,,,,,,,,,,
525.7980347,0.548656583,,,,,,,,,,,,,,,,,,,,,,,,,
526.0240479,0.55538702,,,,,,,,,,,,,,,,,,,,,,,,,
526.25,0.546135366,,,,,,,,,,,,,,,,,,,,,,,,,
526.4760132,0.554660559,,,,,,,,,,,,,,,,,,,,,,,,,
526.7020264,0.562630177,,,,,,,,,,,,,,,,,,,,,,,,,
526.9280396,0.553699076,,,,,,,,,,,,,,,,,,,,,,,,,
527.1540527,0.562266946,,,,,,,,,,,,,,,,,,,,,,,,,
527.380127,0.559596181,,,,,,,,,,,,,,,,,,,,,,,,,
527.6062012,0.570001602,,,,,,,,,,,,,,,,,,,,,,,,,
527.8322754,0.575129509,,,,,,,,,,,,,,,,,,,,,,,,,
528.0583496,0.57957375,,,,,,,,,,,,,,,,,,,,,,,,,
528.2844238,0.58752203,,,,,,,,,,,,,,,,,,,,,,,,,
528.510498,0.591709852,,,,,,,,,,,,,,,,,,,,,,,,,
528.7366333,0.599230826,,,,,,,,,,,,,,,,,,,,,,,,,
528.9627686,0.600192308,,,,,,,,,,,,,,,,,,,,,,,,,
529.1889038,0.60141021,,,,,,,,,,,,,,,,,,,,,,,,,
529.4150391,0.598568439,,,,,,,,,,,,,,,,,,,,,,,,,
529.6412354,0.608076513,,,,,,,,,,,,,,,,,,,,,,,,,
529.8673706,0.608461082,,,,,,,,,,,,,,,,,,,,,,,,,
530.0935669,0.609999478,,,,,,,,,,,,,,,,,,,,,,,,,
530.3197632,0.615490615,,,,,,,,,,,,,,,,,,,,,,,,,
530.5459595,0.62474227,,,,,,,,,,,,,,,,,,,,,,,,,
530.7722168,0.628652334,,,,,,,,,,,,,,,,,,,,,,,,,
530.9984131,0.629742026,,,,,,,,,,,,,,,,,,,,,,,,,
531.2246704,0.63677156,,,,,,,,,,,,,,,,,,,,,,,,,
531.4509277,0.635767341,,,,,,,,,,,,,,,,,,,,,,,,,
531.6771851,0.638737261,,,,,,,,,,,,,,,,,,,,,,,,,
531.9035034,0.645659983,,,,,,,,,,,,,,,,,,,,,,,,,
532.1297607,0.641493499,,,,,,,,,,,,,,,,,,,,,,,,,
532.3560791,0.647860706,,,,,,,,,,,,,,,,,,,,,,,,,
532.5823975,0.654804766,,,,,,,,,,,,,,,,,,,,,,,,,
532.8087158,0.649356365,,,,,,,,,,,,,,,,,,,,,,,,,
533.0350342,0.655146599,,,,,,,,,,,,,,,,,,,,,,,,,
533.2614136,0.658650696,,,,,,,,,,,,,,,,,,,,,,,,,
533.4877319,0.662240267,,,,,,,,,,,,,,,,,,,,,,,,,
533.7141113,0.667881012,,,,,,,,,,,,,,,,,,,,,,,,,
533.9404907,0.665381134,,,,,,,,,,,,,,,,,,,,,,,,,
534.1668701,0.661663353,,,,,,,,,,,,,,,,,,,,,,,,,
534.3933105,0.67634207,,,,,,,,,,,,,,,,,,,,,,,,,
534.619751,0.677987278,,,,,,,,,,,,,,,,,,,,,,,,,
534.8461304,0.678008676,,,,,,,,,,,,,,,,,,,,,,,,,
535.0725708,0.676769376,,,,,,,,,,,,,,,,,,,,,,,,,
535.2990723,0.675658345,,,,,,,,,,,,,,,,,,,,,,,,,
535.5255127,0.682239175,,,,,,,,,,,,,,,,,,,,,,,,,
535.7520142,0.683969855,,,,,,,,,,,,,,,,,,,,,,,,,
535.9784546,0.694717169,,,,,,,,,,,,,,,,,,,,,,,,,
536.2049561,0.695037663,,,,,,,,,,,,,,,,,,,,,,,,,
536.4314575,0.695828199,,,,,,,,,,,,,,,,,,,,,,,,,
536.65802,0.705143929,,,,,,,,,,,,,,,,,,,,,,,,,
536.8845215,0.707131028,,,,,,,,,,,,,,,,,,,,,,,,,
537.111084,0.70463115,,,,,,,,,,,,,,,,,,,,,,,,,
537.3376465,0.703498721,,,,,,,,,,,,,,,,,,,,,,,,,
537.564209,0.714416981,,,,,,,,,,,,,,,,,,,,,,,,,
537.7907715,0.723348141,,,,,,,,,,,,,,,,,,,,,,,,,
538.017395,0.717002273,,,,,,,,,,,,,,,,,,,,,,,,,
538.2439575,0.707430184,,,,,,,,,,,,,,,,,,,,,,,,,
538.4705811,0.707280576,,,,,,,,,,,,,,,,,,,,,,,,,
538.6972046,0.713989615,,,,,,,,,,,,,,,,,,,,,,,,,
538.9238892,0.72112602,,,,,,,,,,,,,,,,,,,,,,,,,
539.1505127,0.713455498,,,,,,,,,,,,,,,,,,,,,,,,,
539.3771973,0.721809745,,,,,,,,,,,,,,,,,,,,,,,,,
539.6038208,0.721361041,,,,,,,,,,,,,,,,,,,,,,,,,
539.8305054,0.727279544,,,,,,,,,,,,,,,,,,,,,,,,,
540.057251,0.737599492,,,,,,,,,,,,,,,,,,,,,,,,,
540.2839355,0.737514019,,,,,,,,,,,,,,,,,,,,,,,,,
540.5106812,0.73898828,,,,,,,,,,,,,,,,,,,,,,,,,
540.7373657,0.738753259,,,,,,,,,,,,,,,,,,,,,,,,,
540.9641113,0.738902807,,,,,,,,,,,,,,,,,,,,,,,,,
541.1908569,0.733390331,,,,,,,,,,,,,,,,,,,,,,,,,
541.4176636,0.73898828,,,,,,,,,,,,,,,,,,,,,,,,,
541.6444092,0.756722391,,,,,,,,,,,,,,,,,,,,,,,,,
541.8712158,0.758453071,,,,,,,,,,,,,,,,,,,,,,,,,
542.0980225,0.764563859,,,,,,,,,,,,,,,,,,,,,,,,,
542.3248291,0.760290563,,,,,,,,,,,,,,,,,,,,,,,,,
542.5516357,0.755461752,,,,,,,,,,,,,,,,,,,,,,,,,
542.7785034,0.762726367,,,,,,,,,,,,,,,,,,,,,,,,,
543.0053101,0.75896585,,,,,,,,,,,,,,,,,,,,,,,,,
543.2321777,0.762576759,,,,,,,,,,,,,,,,,,,,,,,,,
543.4590454,0.763004124,,,,,,,,,,,,,,,,,,,,,,,,,
